"county_fips_code","county_name","date","confirmed_cases","deaths","total_pop","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","first_confirmed_case_date","population_density","case_fatality_rate","infection_rate","mortality_rate","avg_activity_change_7_days","new_deaths","new_confirmed_cases"
"06027","Inyo County",2020-07-22,48,1,18195,12,NA,62,NA,-29,NA,2020-03-22,0.367403318358212,2.08333333333333,0.00263808738664468,5.49601538884309e-05,0,138,10101
"06027","Inyo County",2020-07-23,49,1,18195,25,NA,64,NA,-28,NA,2020-03-22,0.367403318358212,2.04081632653061,0.00269304754053311,5.49601538884309e-05,0,143,9377
"06027","Inyo County",2020-07-24,53,1,18195,10,NA,82,NA,-31,NA,2020-03-22,0.367403318358212,1.88679245283019,0.00291288815608684,5.49601538884309e-05,0,140,8504
"06027","Inyo County",2020-07-25,55,1,18195,20,NA,65,NA,-25,NA,2020-03-22,0.367403318358212,1.81818181818182,0.0030228084638637,5.49601538884309e-05,0,137,8261
"06027","Inyo County",2020-07-26,55,1,18195,24,NA,93,NA,-26,NA,2020-03-22,0.367403318358212,1.81818181818182,0.0030228084638637,5.49601538884309e-05,0,175,5789
"06027","Inyo County",2020-07-27,56,1,18195,13,NA,67,NA,-30,NA,2020-03-22,0.367403318358212,1.78571428571429,0.00307776861775213,5.49601538884309e-05,0,143,4153
"06027","Inyo County",2020-07-28,61,1,18195,13,NA,61,NA,-28,NA,2020-03-22,0.367403318358212,1.63934426229508,0.00335256938719428,5.49601538884309e-05,0,149,9089
"06027","Inyo County",2020-07-29,61,1,18195,14,NA,69,NA,-31,NA,2020-03-22,0.367403318358212,1.63934426229508,0.00335256938719428,5.49601538884309e-05,0,128,8821
"06027","Inyo County",2020-07-30,63,1,18195,17,NA,77,NA,-30,NA,2020-03-22,0.367403318358212,1.58730158730159,0.00346248969497115,5.49601538884309e-05,0,157,7786
"06027","Inyo County",2020-07-31,68,1,18195,10,NA,69,NA,-31,NA,2020-03-22,0.367403318358212,1.47058823529412,0.0037372904644133,5.49601538884309e-05,0,144,7236
"06027","Inyo County",2020-08-01,72,1,18195,13,NA,55,NA,-22,NA,2020-03-22,0.367403318358212,1.38888888888889,0.00395713107996702,5.49601538884309e-05,0,147,7219
"06027","Inyo County",2020-08-02,82,1,18195,16,NA,78,NA,-16,NA,2020-03-22,0.367403318358212,1.21951219512195,0.00450673261885133,5.49601538884309e-05,0,139,5399
"06027","Inyo County",2020-08-03,84,1,18195,12,NA,67,NA,-26,NA,2020-03-22,0.367403318358212,1.19047619047619,0.0046166529266282,5.49601538884309e-05,0,137,3566
"06027","Inyo County",2020-08-04,85,1,18195,12,NA,58,NA,-29,NA,2020-03-22,0.367403318358212,1.17647058823529,0.00467161308051663,5.49601538884309e-05,0,177,7556
"06027","Inyo County",2020-08-05,88,1,18195,14,NA,67,NA,-28,NA,2020-03-22,0.367403318358212,1.13636363636364,0.00483649354218192,5.49601538884309e-05,0,160,7233
"06027","Inyo County",2020-08-06,102,1,18195,14,NA,73,NA,-27,NA,2020-03-22,0.367403318358212,0.980392156862745,0.00560593569661995,5.49601538884309e-05,0,149,6706
"06027","Inyo County",2020-08-07,104,2,18195,7,NA,82,NA,-32,NA,2020-03-22,0.367403318358212,1.92307692307692,0.00571585600439681,0.000109920307776862,0,120,6233
"06027","Inyo County",2020-08-08,112,2,18195,11,NA,72,NA,-21,NA,2020-03-22,0.367403318358212,1.78571428571429,0.00615553723550426,0.000109920307776862,0,135,6439
"06027","Inyo County",2020-08-09,113,4,18195,20,NA,93,NA,-24,NA,2020-03-22,0.367403318358212,3.53982300884956,0.00621049738939269,0.000219840615553724,0,135,4277
"06027","Inyo County",2020-08-10,117,4,18195,8,NA,63,NA,-30,NA,2020-03-22,0.367403318358212,3.41880341880342,0.00643033800494641,0.000219840615553724,0,129,3178
