"state","county_name","total_pop","male_pop","female_pop","white_pop","black_pop","asian_pop","hispanic_pop","amerindian_pop","commuters_by_public_transportation","median_income","housing_units","vacant_housing_units","employed_pop","unemployed_pop","in_school","in_undergrad_college","cases_per_10000","deaths_per_10000","death_per_case","bad"
"california","sierra",2885,51.57712305026,48.42287694974,86.9670710571924,0.138648180242634,0,10.051993067591,0.97053726169844,0,44190,82.7729636048527,40.9012131715771,39.8266897746967,2.21837088388215,16.0138648180243,1.66377816291161,138.648180242634,0,0,"FALSE"
"california","alpine",1203,55.1953449709061,44.8046550290939,64.5885286783042,1.49625935162095,0.665004156275977,9.72568578553616,20.6151288445553,0,63438,144.804655029094,119.534497090607,31.0889443059019,5.32003325020781,28.8445552784705,6.81629260182876,590.191188694929,0,0,"FALSE"
"california","modoc",9017,51.6690695353222,48.3309304646778,78.0192968836642,0.720860596650771,1.06465565043806,14.6057447044472,4.00354885216813,0.177442608406344,39296,58.2233558833315,17.8773427969391,35.832316735056,2.91671287567927,16.6574248641455,0.465786847066652,311.633581013641,3.32704890761894,0.0106761565836299,"FALSE"
"california","mariposa",17658,50.1925472873485,49.8074527126515,81.0340921961717,1.21757843470382,0.951410125722052,10.5901008041681,2.35587269226413,0.923094348170801,51385,58.7722278853777,16.6723298221769,39.6930569713444,4.40027183146449,16.4741193793182,3.31294597349643,181.22097632801,2.26526220410012,0.0125,"FALSE"
"california","stanislaus",535684,49.4366081495807,50.5633918504193,43.3520508359406,2.5401169346107,5.3539026739645,44.9548614481672,0.417036909819968,0.319031369240074,54260,33.7428409286072,1.7605528632552,40.9765832095041,5.45844191724972,28.3732573681499,6.07989038313633,791.754093831438,13.9821237893982,0.017659679815151,"TRUE"
"california","nevada",98838,49.3049232076732,50.6950767923268,85.3811287156762,0.547360326999737,1.10281470689411,9.21609097715454,0.677876929925737,0.498796009631923,60610,54.0207207754103,13.1599182500658,42.7993281936097,3.38736113640503,19.7191363645561,4.66217446731014,323.660940124244,7.38582326635505,0.0228196311347296,"FALSE"
"california","del norte",27442,54.6898914073318,45.3101085926682,62.7979010276219,1.76371984549231,2.70024050725166,19.2442241819109,7.16055681072808,0.189490561912397,41287,41.4109758763938,6.12564681874499,31.856278696888,3.33794912907222,21.5727716638729,4.49311274688434,306.100138473872,0.72880985350922,0.00238095238095238,"FALSE"
"california","yolo",212605,48.7368594341619,51.2631405658381,47.5271042543684,2.21302415277157,13.5838762023471,31.413654429576,0.257754991651184,1.70927306507373,61621,36.1778885727052,1.91481856024082,45.1278191952212,3.52249476729146,36.9817266762306,16.392841184356,499.517885280215,6.16166129677101,0.0123352165725047,"FALSE"
"california","butte",225207,49.5486374757445,50.4513625242555,72.9035953589364,1.457325926814,4.37464199603032,15.7388535880323,0.727774891544224,0.464461584231396,46516,43.5683615518168,5.30711745194421,41.490273392923,4.14241120391462,28.7699760664633,11.4934260480358,420.679641396582,5.37283476978957,0.0127717964956724,"FALSE"
"california","shasta",178919,49.0462164443128,50.9537835556872,80.4380753301773,1.09043757230926,2.90354853313511,9.6233491132859,2.18925882661987,0.246480250839765,47258,43.7130768671857,4.31759623069657,40.3506614725099,2.9320530519397,23.5827385576713,5.47286761048296,536.555648086564,6.539271961055,0.0121875,"FALSE"
"california","kings",150183,55.2539235466065,44.7460764533935,33.1116038433112,5.93675715626935,3.63756217414754,53.7444317932123,0.799025189269092,0.323605201653982,49742,30.2058155716692,2.00755078803859,35.395484175972,3.78405012551354,28.9153898909996,5.82622533842046,1282.90152680397,9.52171683879001,0.00742201692012249,"FALSE"
"california","tehama",63247,49.7288408936392,50.2711591063608,69.2190933957342,0.594494600534413,1.43406011352317,24.2161683558113,1.50362863060699,0.10119057030373,42512,43.2573877021835,5.7662814046516,37.7077173620883,4.25632836340064,24.4438471389947,4.40495201353424,609.356965547773,6.64063117618227,0.0108977685521536,"FALSE"
"california","mendocino",87497,49.9079968456061,50.0920031543939,65.9245459844337,0.640021943609495,1.70863001017178,24.4602672091615,3.2606832234248,0.129147285049773,46528,46.6884578899848,7.62197561059236,42.3831674228831,4.91902579517012,22.6053464690218,4.60358640867687,333.611438106449,3.65726824919712,0.0109626584446728,"FALSE"
"california","humboldt",135490,49.8250793416488,50.1749206583512,74.8837552586907,1.02516790907078,2.86810834747952,11.0605948778508,4.57303122001624,0.80079710679755,43718,46.1901247324526,6.35987895785667,43.9825817403498,4.31766182006052,25.9126134770094,9.49885600413315,172.927891357296,1.77134843899919,0.0102432778489117,"FALSE"
"california","yuba",74644,51.0168265366272,48.9831734633728,56.2911955415037,3.22463962274262,6.29655431113016,27.4355607952414,0.9659182251755,0.369755104228069,51776,37.8128181769466,3.14157869353196,37.2863190611436,4.09543968704785,28.6761159637747,6.08622260329028,625.770323133809,3.61716949788329,0.00578034682080925,"FALSE"
"california","napa",141005,49.8641892131485,50.1358107868515,53.1966951526542,2.04035317896528,7.7585901209177,33.7200808481969,0.28013191021595,0.692174036381689,79637,39.3291018049005,4.54735647672068,50.430835785965,2.88500407786958,24.3906244459416,5.83454487429524,539.058898620616,2.76585936668912,0.00513090382844363,"FALSE"
"california","mono",14058,52.8738085076113,47.1261914923887,66.0691421254802,0.377009531939109,1.97752169583155,27.1375729122208,2.23360364205435,10.8763693270736,60595,99.8790724142837,65.0305875657988,55.9396784748897,2.06288234457249,21.9163465642339,3.67762128325509,783.183952198037,2.84535495803101,0.0036330608537693,"FALSE"
